compound_candidate_member_id,compound_candidate_id,source_row_hash,source_compound_key,plant_id,canonical_plant_id,c_id,cas_id,metabolite,normalized_metabolite_name,normalized_metabolite_key,normalized_cas_id,normalized_cas_key,normalized_formula,normalized_formula_key,normalization_status,review_reason,chosen_pubchem_cid,chosen_chembl_id,chosen_inchi_key,chosen_smiles,member_enrichment_status,member_confidence
cmpcandm_b8d42d1bd590bbb5,cmpcand_42d47d17255ca5e4,66019df4ca3402229407b3332928242024a9cf56cc184cc2410142e4021a347e,2ae749efd02bb7449ed9352d7b2d036acd0aacf328137d889da171b1532cdeac,157,59015732-a77d-5cb8-9e12-fedf9538b23d,C00032769,24939-16-0,bis-(4-hydroxycinnamoyl)methane,bis-(4-hydroxycinnamoyl)methane,bis4hydroxycinnamoylmethane,24939-16-0,24939160,C19H16O4,c19h16o4,ready,,147439,,PREBVFJICNPEKM-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_a195ea886ee6a234,cmpcand_42d47d17255ca5e4,ab83bab99248e239505658cb9fae5667b041d2f4942d199db209ccddef07ea87,63b39baa1b2f4e280dd614eeb289dfdc7b90500a4560308f969ca232b4c4909d,162,9045151f-c55b-5859-b030-a23b9e4e07d3,C00032769,24939-16-0,bis-(4-hydroxycinnamoyl)methane,bis-(4-hydroxycinnamoyl)methane,bis4hydroxycinnamoylmethane,24939-16-0,24939160,C19H16O4,c19h16o4,ready,,147439,,PREBVFJICNPEKM-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_054e7d974fee29c2,cmpcand_aa9b1998c0997ed8,8048e29d5186014ce02496554e508c68cd3c0c376355153d4c21e8bf4c4803d2,0e20fa50ced1e067795e8aed3fc7827ae127b3da0c5a8bdb0f3dd1ed0a2f085a,161,4817afd9-0ab7-5252-ad35-920771f21a52,C00033297,24939-17-1,Monodemethoxycurcumin,Monodemethoxycurcumin,monodemethoxycurcumin,24939-17-1,24939171,C20H18O5,c20h18o5,ready,,,CHEMBL105360,HJTVQHVGMGKONQ-LUZURFALSA-N,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2)ccc1O,conflict,0.9900
cmpcandm_96ca376a98c0de7b,cmpcand_a5291f53387221bb,177b83dd8b549a94176f447e42e10261ae6418b9326efc1679d3b70055fb3a90,cab2508cb4194d6aa91d0e54180d090431682bf4d39e616cb9f9cbc642ace6b8,131,731dfbce-b15e-50d2-b73f-8e1081d094b4,C00026724,24949-00-6,Mukonidine,Mukonidine,mukonidine,24949-00-6,24949006,C14H11NO3,c14h11no3,ready,,,CHEMBL1088190,SJVKEEPWQLIYIJ-UHFFFAOYSA-N,COC(=O)c1cc2c(cc1O)[nH]c1ccccc12,conflict,0.9900
cmpcandm_dbc7319233688677,cmpcand_a91949a173141318,6a36f56537de93b5b571f1f0ce3a7d50983a85be19cfdee5baf32110f73e44ab,648a9d5324aa0a5287fcb322d5b171e14860ee4b1b39ab4f61bbeb71fefe46ce,98,a02fd890-c756-5c36-8d4f-67efa3fea396,C00061070,2495-37-6,Benzyl methacrylate,Benzyl methacrylate,benzyl_methacrylate,2495-37-6,2495376,C11H12O2,c11h12o2,ready,,17236,,AOJOEFVRHOZDFN-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_cd362536e5ab1de6,cmpcand_e447edcaf42d9f2e,4baa1368f5fb7e26ff2973559155f62179c089a7007d15b1654743381b97ebc0,5752ed93261f7269f6e7cb5c8e3ddb40214da44e138ed39f79d79866eaa8b356,22,155a3638-b4de-5556-809a-4cc137946db6,C00057286,249620-87-9,N-Octadecanoylanthranilic acid,N-Octadecanoylanthranilic acid,noctadecanoylanthranilic_acid,249620-87-9,249620879,C25H41NO3,c25h41no3,ready,,,CHEMBL101517,ROLYUIWFPJVSNZ-UHFFFAOYSA-N,CC(C)c1cccc(C(C)C)c1NC(=O)CC(=O)CCCCCCCCCCO,conflict,0.9600
cmpcandm_de0a5fc6d836956d,cmpcand_cfb0ac79ece7a8d2,523afa0640f780a810e5befb83625bab02c094ae3f96bcfaa03d5ee597d0eebb,8f59c7e2f5fe26dc3ec8eda868082825e7c298014734164fde1a4018e1cbe353,529,ed7000e9-64c8-5ec0-bee7-cd4303ae7e49,C00052737,249647-14-1,5-Hydroxyconiferaldehyde,5-Hydroxyconiferaldehyde,5hydroxyconiferaldehyde,249647-14-1,249647141,C10H10O4,c10h10o4,ready,,5282094,,IEHPLRVWOHZKCS-NSCUHMNNSA-N,,conflict,0.9900
cmpcandm_2af0e5e9474e531d,cmpcand_cfb0ac79ece7a8d2,a85014613f7388c58935a194b05fa3619d3eb07661042733e4f9e6a50c80c9cb,c540289521fadeb548a1cf42faaa32fd26178c0c91afbaf9f465ae4c932cf242,98,a02fd890-c756-5c36-8d4f-67efa3fea396,C00052737,249647-14-1,5-Hydroxyconiferaldehyde,5-Hydroxyconiferaldehyde,5hydroxyconiferaldehyde,249647-14-1,249647141,C10H10O4,c10h10o4,ready,,5282094,,IEHPLRVWOHZKCS-NSCUHMNNSA-N,,conflict,0.9900
cmpcandm_c7eb8deb75c48bb0,cmpcand_3d1c3b90fb02e9ae,7a2cfd894a8a8d829196f7fa12821897156dd8a1946ae26439a532d137448d18,43a399ec1f0528e865ae180c0f751402faf9483a509a563be6d60c12207b7310,463,e0eebf3a-d8a8-5f9e-83f0-e1ce7c13d71a,C00061072,24985-85-1,5-Hydroxyindole-2-carboxylic acid ethyl ester,5-Hydroxyindole-2-carboxylic acid ethyl ester,5hydroxyindole2carboxylic_acid_ethyl_ester,24985-85-1,24985851,C11H11NO3,c11h11no3,ready,,90677,,WANAXLMRGYGCPC-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_873253266a641a92,cmpcand_a3b18036e1c29a6b,0f5a4f4c38f8898da3d337be7263b34bc55a13e3c112eb5b36c78b9ea33dfc18,5135965db14d0d91bfddeac2a2c1b04d3237a060e67c687cfcca5275e922cae9,322,,C00014274,249915-34-2,Leucadenone A,Leucadenone A,leucadenone_a,249915-34-2,249915342,C33H32O7,c33h32o7,review,unresolved_plant_mapping,15409090,,VAJKIKOYPOZJCO-ZZSQUNPWSA-N,,conflict,0.9900
cmpcandm_a4c6bdeb37dee1db,cmpcand_808620bac03267fd,763cc96037dbce58560869f8c12bca51249b000293559e6a8f003aa477289fa3,dad0cfb268c71f7f2cb12fc6b5d706eb27c273b34f4e263614715e7dca687564,322,,C00014275,249915-36-4,Leucadenone B,Leucadenone B,leucadenone_b,249915-36-4,249915364,C33H32O7,c33h32o7,review,unresolved_plant_mapping,15409091,,VAJKIKOYPOZJCO-SHHUEDPUSA-N,,conflict,0.9900
cmpcandm_aa747e48cd46b100,cmpcand_2d2997ee673e7ad9,7c5918ee7bdd732c71ff1e09707d50ff79b404d48ae38b4966ff14943165c84b,48fee6d7cb1b1e5b6729502bdda117965ac9b534dddc1fe01742220aa201436e,322,,C00014276,249915-38-6,Leucadenone C,Leucadenone C,leucadenone_c,249915-38-6,249915386,C33H32O7,c33h32o7,review,unresolved_plant_mapping,15409092,,VAJKIKOYPOZJCO-WNAVDXLDSA-N,,conflict,0.9900
cmpcandm_a273b53ea75ac428,cmpcand_3b8a5f88cb20027e,d3ee8cb1c85ac15cf0d5711fc73d213f768b403c4b5dba213f1d6400d0f5ed68,58e74340308fee71ee8fd6de341889c736ff6cbd1456ce19846ef0bc1b3a41fb,322,,C00014277,249915-39-7,Leucadenone D,Leucadenone D,leucadenone_d,249915-39-7,249915397,C33H32O7,c33h32o7,review,unresolved_plant_mapping,15409093,,VAJKIKOYPOZJCO-PTMAZNHLSA-N,,conflict,0.9900
cmpcandm_c4a1ca5e79665967,cmpcand_2ce822c6de1acc9a,6bd4b73a2d948eb2c14ce13b1dace85d17bd158b2bc806b09c27b2912056bfef,5ef44f705989bcc804edb19678d115f5e82e758b0181ef16ffe68cf1a0759e96,340,1024dd44-90dc-51ce-a131-07032689a3dc,C00032032,249916-07-2,Morindacin,Morindacin,morindacin,249916-07-2,249916072,C10H14O5,c10h14o5,ready,,44583980,,MOUZVDVFZGJOOS-XGEHTFHBSA-N,,conflict,0.9900
cmpcandm_82f3548e140dc930,cmpcand_9476eb3579e0f582,47ab5ba2d3902c4364936812623eedf1370669030b906e1f5e6458809fb8c45c,f95bddc935a8ee9f1ada9b341635745d6210574436b741fcdece5180270378a6,126,e2fd167b-5007-5c8d-8437-43d5e9d869eb,C00008297,2500-68-7,Hesperetin 7-O-glucoside,Hesperetin 7-O-glucoside,hesperetin_7oglucoside,2500-68-7,2500687,C22H24O11,c22h24o11,ready,,,CHEMBL4460302,ADSYMQORONDIDD-ZJHVPRRPSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,conflict,0.9900
cmpcandm_4275230294bc5081,cmpcand_c7f868e935b57e64,432eeb4927e90f1b5ba2bd018f42b64a237e47bb6db50969c94abfa037825841,da0e55d9323b32f7556974773d1cfd5ed6716611bbf8e8999e418bb9134cbc54,345,cfed09a3-069d-5efb-b082-9a7538b5b248,C00061073,25013-16-5,Butylated hydroxyanisole,Butylated hydroxyanisole,butylated_hydroxyanisole,25013-16-5,25013165,C11H16O2,c11h16o2,ready,,8456,,MRBKEAMVRSLQPH-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_5f941d541078fe6b,cmpcand_38c1f4bd7b46fc2b,da050b28955ec7304f26d372c91d3f2a811cfbe70162ea3a183cd124c1d32e6f,67a0ccfa9ff812e177e9ae0e7e068e792bf76516783eb2334639baab54bd794f,131,731dfbce-b15e-50d2-b73f-8e1081d094b4,C00026893,250259-33-7,Clausine-M,Clausine-M,clausinem,250259-33-7,250259337,C14H11NO3,c14h11no3,ready,,,CHEMBL2260661,DLSYIZRGLJIEKT-UHFFFAOYSA-N,COC(=O)c1ccc2[nH]c3cc(O)ccc3c2c1,conflict,0.9900
cmpcandm_04a85c28c6e12268,cmpcand_ef003634909f9615,fd7ac8f2868c77c2ce36f1fc585e3ff2b4a574502787c3477bb360fa4e8675a6,a35dc416d5d0a2e6ac8aaafbe429799a392d1d2ba5f9bb84f25001b3f4db77d3,131,731dfbce-b15e-50d2-b73f-8e1081d094b4,C00026894,250259-34-8,Clausine-N,Clausine-N,clausinen,250259-34-8,250259348,C14H11NO3,c14h11no3,ready,,,CHEMBL2260662,USLLRQCTAZQWLY-UHFFFAOYSA-N,COc1ccc2c(c1)[nH]c1ccc(C(=O)O)cc12,conflict,0.9900
cmpcandm_11812f1d2cbcc0ee,cmpcand_e0fd2ff73af2004d,2f076fffc920a8a29bf12d1cf66d859130618e86529bcd5b5a2159c0c0612996,f2b53a2f19440b1d2bd7597890268c1c3d14ef8b33e783195e1be535ea97d3b2,131,731dfbce-b15e-50d2-b73f-8e1081d094b4,C00026895,250259-35-9,Clausine-O,Clausine-O,clausineo,250259-35-9,250259359,C13H9NO3,c13h9no3,ready,,,CHEMBL1689804,RTRVKTRUQDUIKV-UHFFFAOYSA-N,O=Cc1cc2c(cc1O)[nH]c1cc(O)ccc12,conflict,0.9900
cmpcandm_2d57a441322f64e4,cmpcand_0924818e905f4c09,28721593a2155352d6fe07c42ff3c2508bef43473dd0cbbd804ddc08b8c774e5,a18f9ec781cc1fa37153b756712c0699a7b8e0e454b7a8befb0340580b7a003d,131,731dfbce-b15e-50d2-b73f-8e1081d094b4,C00026897,250259-36-0,Clausine-Q,Clausine-Q,clausineq,250259-36-0,250259360,C14H11NO3,c14h11no3,ready,,15550282,,XFUKQXWOHFZSSM-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_6bf16f6d787f461f,cmpcand_a49405c442dc0dea,8feb87d56ea85ed1a1097bf02f0e452c7ab210ec12b3372353c275e1e3b05e34,42b24ec4d1ae3bea36ad4faafa2a8b41df64251c265789dfc6ac22af0550a576,131,731dfbce-b15e-50d2-b73f-8e1081d094b4,C00026898,250259-37-1,Clausine-R,Clausine-R,clausiner,250259-37-1,250259371,C14H11NO4,c14h11no4,ready,,15550283,,XCUPFKMNZJDKBY-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_f5c52b66c2fbb046,cmpcand_46b78689c10cb488,c9437017729538a732c00a620b96e2dfeaaf068bb38c9b9434d6f6967747f66d,9db276596c08ff44eccb1c6850cda721d95f3b3db863d61322af671bd68d1f6c,131,731dfbce-b15e-50d2-b73f-8e1081d094b4,C00026899,250259-38-2,Clausine-S,Clausine-S,clausines,250259-38-2,250259382,C18H17NO3,c18h17no3,ready,,,CHEMBL12164,FJMCIYDNAOFLBP-UHFFFAOYSA-N,CC(C(=O)O)c1ccc2c(c1)N(C)Cc1ccccc1C2=O,conflict,0.9600
cmpcandm_2817efd2c7ce45f4,cmpcand_977c35a0bbb79f8b,935cdb97a96b89e427235d5253b5f3ef61bb05f696f9ab6b201505add5a4b80c,0c0371b2fc98e13bc9a5de676ccbd137e220d052b517402be26d19e6729a1aa0,131,731dfbce-b15e-50d2-b73f-8e1081d094b4,C00026901,250259-39-3,Clausine-U,Clausine-U,clausineu,250259-39-3,250259393,C18H19NO5,c18h19no5,ready,,,CHEMBL139857,MOIPGMCJMXNSNG-FGRDXJNISA-N,C=COC(=O)N1C(=O)C[C@H]2C(C(=O)OCc3ccccc3)CC[C@@H]21,conflict,0.9600
cmpcandm_7ead2cb3d28878b3,cmpcand_fc0c2c4a65422bbb,cbbbc6cdbbefa518f36f70297f4f04634d37b856d28439253a9950e083f81564,41d8f1509d936b31f761006e903b32d2a43e83cfc949b55a14a1a7eac72ba3b7,150,90a8d5d1-8291-559e-8452-3ee469ab365e,C00050629,250268-59-8,12-O-(2-Methylbutyryl)phorbol-13-dodecanoate,12-O-(2-Methylbutyryl)phorbol-13-dodecanoate,12o2methylbutyrylphorbol13dodecanoate,250268-59-8,250268598,C37H58O8,c37h58o8,ready,,,CHEMBL2375781,HNUDFMQYCDPTHE-QPUDZDCCSA-N,CCCCCCCCCCCC(=O)O[C@@]12[C@H](OC(=O)C(C)CC)[C@@H](C)[C@@]3(O)[C@@H](C=C(CO)C[C@]4(O)C(=O)C(C)=C[C@@H]34)[C@@H]1C2(C)C,conflict,0.9900
cmpcandm_2af8d7677422680d,cmpcand_d844a4a248a8ee2a,f9e5119d0a41b1df39176c113d415fe5f7fee99a5f08e5c496219046d1d74c4a,40f7d33d1713296b4505fe733f1f75c03bae3bc9fa1737bdabb547188be6b18f,131,731dfbce-b15e-50d2-b73f-8e1081d094b4,C00039185,250293-20-0,Excavatin A,Excavatin A,excavatin_a,250293-20-0,250293200,C19H22O5,c19h22o5,ready,,,CHEMBL117203,DAJNLGKWDNHNCU-UHFFFAOYSA-N,O=C(O)c1ccc(OCCCCCCc2cccc(O)c2O)cc1,conflict,0.9600
cmpcandm_3aa2bb905dacb95a,cmpcand_59f8ac4e2269ade8,bc4fc83480c6ad2b44b2897f123cc84badb26cb62254aaa793f27222bbd73603,8f9a3ba31bef9b8956d0061c282ab5183232407702a8ada13622cd7ee113d12f,131,731dfbce-b15e-50d2-b73f-8e1081d094b4,C00039186,250293-21-1,Excavatin B,Excavatin B,excavatin_b,250293-21-1,250293211,C19H22O5,c19h22o5,ready,,,CHEMBL117203,DAJNLGKWDNHNCU-UHFFFAOYSA-N,O=C(O)c1ccc(OCCCCCCc2cccc(O)c2O)cc1,conflict,0.9600
cmpcandm_32b9cfae5b2a0557,cmpcand_6a3adc4323f9ce85,cf64dbcb7fa2e873d475344cd85ec9a8c0c16346d635ce5f976390840305daa4,03dfd9e07a02f731e807959df6b21885646983ea60b8db1192ebb645fb3ef913,131,731dfbce-b15e-50d2-b73f-8e1081d094b4,C00039187,250293-22-2,Excavatin C,Excavatin C,excavatin_c,250293-22-2,250293222,C19H22O5,c19h22o5,ready,,,CHEMBL117203,DAJNLGKWDNHNCU-UHFFFAOYSA-N,O=C(O)c1ccc(OCCCCCCc2cccc(O)c2O)cc1,conflict,0.9600
cmpcandm_c73f1b1200d18986,cmpcand_716b15a59b614ce0,ee55b43037a20f3551e64c707bb4929cc0587ea53664512c74ecdab82bacbf8d,b0638dac54fd2b98b9605752a8e8754be63233cce856054e27cea35c1df7ad89,131,731dfbce-b15e-50d2-b73f-8e1081d094b4,C00030242,250293-23-3,Excavatin E,Excavatin E,excavatin_e,250293-23-3,250293233,C19H18O6,c19h18o6,ready,,,CHEMBL27027,IXBVDECKJPRYBT-UHFFFAOYSA-N,COCCOCOc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,conflict,0.9600
cmpcandm_1b21dc99e612775f,cmpcand_c3e8d0d653d94f94,226f5d78facc9af96693a1cf87b98c41a5880d35efbd2bd8dbdcd60121913d97,4540815b2af06606417f03ff7cc514a10abb6e1ac282aa867520e04b10800df1,131,731dfbce-b15e-50d2-b73f-8e1081d094b4,C00039189,250293-24-4,Excavatin F,Excavatin F,excavatin_f,250293-24-4,250293244,C19H18O6,c19h18o6,ready,,,CHEMBL27027,IXBVDECKJPRYBT-UHFFFAOYSA-N,COCCOCOc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,conflict,0.9600
cmpcandm_c35344366450ec32,cmpcand_63496de7bf04c061,e67943984a6e784b5032594cafd9b3369fc19cb88479e52648d379accd670ee8,44388eb6e76e81130e1b034cb6064d46895e2065dccfcbfc51c32736ea54777b,131,731dfbce-b15e-50d2-b73f-8e1081d094b4,C00030243,250293-25-5,Excavatin G,Excavatin G,excavatin_g,250293-25-5,250293255,C19H20O5,c19h20o5,ready,,,CHEMBL296877,OMGCUEKECQBFBC-ALCCZGGFSA-N,COC(=O)c1cc(/C=C\c2cc(OC)ccc2OC)ccc1OC,conflict,0.9600
cmpcandm_c800d5f168901260,cmpcand_eb00d14bef08e9d5,00b186efb83f355a1e70ec51d8b988c92e506c53d25e4cda257bd5fcae17bdbc,cbd54ffdf1c766dfd3c3ece2aff79abef993d4334d594f2d96e7e6ca8ea17882,131,731dfbce-b15e-50d2-b73f-8e1081d094b4,C00039190,250293-26-6,Excavatin H,Excavatin H,excavatin_h,250293-26-6,250293266,C19H20O6,c19h20o6,ready,,,CHEMBL266052,QAISAQXNLSXQNM-UHFFFAOYSA-N,COC(=O)c1ccc(OCCCOc2cc3c(cc2O)CCO3)cc1,conflict,0.9600
cmpcandm_47759fa58dbff0e0,cmpcand_feeff344a4c85205,09ccbe98da0790b884edf484d7ebd399b76d60f5eb08c9325104c31e7d5d9f08,6cd6ab1c9b75abe5553e747bc8753d7b4487c5f88a6c67b5164a6e8cbcdf488f,131,731dfbce-b15e-50d2-b73f-8e1081d094b4,C00039191,250293-28-8,Excavatin I,Excavatin I,excavatin_i,250293-28-8,250293288,C19H20O6,c19h20o6,ready,,,CHEMBL266052,QAISAQXNLSXQNM-UHFFFAOYSA-N,COC(=O)c1ccc(OCCCOc2cc3c(cc2O)CCO3)cc1,conflict,0.9600
cmpcandm_441de9714201be7d,cmpcand_1d8da31c4ddaacb9,746b741af914ab002f4cde7532f6c39f8a4bd815d3455d943a1945965c5348d3,5f547933af6bf2ccfea72506cd741fe5b657f61c6ad87993e0c87460e0f16d7b,131,731dfbce-b15e-50d2-b73f-8e1081d094b4,C00039192,250293-29-9,Excavatin J,Excavatin J,excavatin_j,250293-29-9,250293299,C19H20O7,c19h20o7,ready,,,CHEMBL1170260,JSJXLRUVAQHGHP-IQRFUGTFSA-N,O=C(c1ccccc1)c1cccc(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)c1,conflict,0.9600
cmpcandm_1e41b6cf8bc8c402,cmpcand_d1433d8d0d1720b3,191a12ae2c23a7a2f5516a9d754cf55ca9de41d28f3054ec1619d342216ee081,dfc9d5b5350efaf4a0aa7a2bfa241887e5722c6227dbf718ab54d6f2c29a4895,131,731dfbce-b15e-50d2-b73f-8e1081d094b4,C00039194,250293-30-2,Excavatin L,Excavatin L,excavatin_l,250293-30-2,250293302,C19H18O7,c19h18o7,ready,,15485578,,SREZIYPRWBLGDH-ASFAAARLSA-N,,conflict,0.9900
cmpcandm_7849fce3309d5e0f,cmpcand_6bb1d57db0b32413,22e470387e473ba866cf5acd13d414fc7f9722764baad2cd49bae292fdf48a2c,159dfdbee87a06abda276294ec01d5326e7895235f8acc8e569f2a954ebb410d,131,731dfbce-b15e-50d2-b73f-8e1081d094b4,C00039195,250293-31-3,Excavatin M,Excavatin M,excavatin_m,250293-31-3,250293313,C19H20O7,c19h20o7,ready,,15871351,,UMYAEKVHXDURJS-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_e66176ec75dee76a,cmpcand_65202594e96e72e3,3995a5cb05a455c6bdc3a1a686f8cc37d0937e741e5953f6ac4d12f77e34f439,68e9a4626308d3746c83514bb74be34262396520e164a9e2fb08dba6a0774503,364,fba910fb-ae83-59f9-b550-5786ef2a2f81,C00033387,250345-36-9,Staminolactone A,Staminolactone A,staminolactone_a,250345-36-9,250345369,C38H42O12,c38h42o12,ready,,10770905,,RNTVZXREBCHYPP-UWPPZZLHSA-N,,conflict,0.9900
cmpcandm_5159fae5caadcd1e,cmpcand_d1226d5d4aa3052b,e4cc22d41e575f3df97b91c46a1224d01ccf543b1dabe96ff5b14ad4bdfbd023,b2ec4df666600ecdb033d4afc42668d30c020d81b965fe4fc096cb58f8fa2b1b,364,fba910fb-ae83-59f9-b550-5786ef2a2f81,C00033388,250345-37-0,Staminolactone B,Staminolactone B,staminolactone_b,250345-37-0,250345370,C38H42O12,c38h42o12,ready,,10676125,,XMQCLXXXCHXFQN-CWUCWMPNSA-N,,conflict,0.9900
cmpcandm_9fc48e11d7789100,cmpcand_030aab5137df2005,1b9c1634a1f891e07b698e4c34cbe3f35a647be6e92291c48d6e9bee93a088a4,773c4d6523d74010e743ed0cd60776189dd1e8821af40dde57bc270849194102,364,fba910fb-ae83-59f9-b550-5786ef2a2f81,C00032079,250345-38-1,Norstaminol A,Norstaminol A,norstaminol_a,250345-38-1,250345381,C37H42O12,c37h42o12,ready,,11765116,,BNVISAOEFRYBOH-UPAQOOKSSA-N,,conflict,0.9900
cmpcandm_07e0fcc06751a473,cmpcand_9c8aabe727bc3b57,0fd98a0884930919fafd1e4d7c80b2f0785fd4edf7bce23e63ea04af35833e16,4f1405b9a5d4ab0e2ebec257c3f409b8a54a8a18bf2de03cb36acf8cb1bf40f7,234,dce3b814-68cd-5df4-a8e0-83ff4a2abee4,C00058052,250643-33-5,"3,7,15,28-Tetrahydroxy-25,26,27-trinor-11-oxolanosta-8,20-dien-24-oic acid","3,7,15,28-Tetrahydroxy-25,26,27-trinor-11-oxolanosta-8,20-dien-24-oic acid",371528tetrahydroxy252627trinor11oxolanosta820dien24oic_acid,250643-33-5,250643335,C27H40O7,c27h40o7,ready,,9847846,,GTYYBTOUBKQAKH-OEWBXQMQSA-N,,conflict,0.9900
cmpcandm_c1731eef1519299d,cmpcand_588d035b5a133997,b36e05b62cc34bf45c8ae596290d508edf101b76f88f72d9e3a504ceaa949724,ea4aa5441fbf223cd30f0cb2128e61ad8029738c8bd4c46e0e9e8f7e9cbe6f9b,234,dce3b814-68cd-5df4-a8e0-83ff4a2abee4,C00058053,250643-34-6,"3,7,15,21-Tetrahydroxy-25,26,27-trinor-11-oxo-8-lanosten-24,20-olide","3,7,15,21-Tetrahydroxy-25,26,27-trinor-11-oxo-8-lanosten-24,20-olide",371521tetrahydroxy252627trinor11oxo8lanosten2420olide,250643-34-6,250643346,C27H40O7,c27h40o7,ready,,172677487,,GYCUFPUGXHRSJP-FQEKIFAKSA-N,,conflict,0.9900
cmpcandm_041af7aa96d0d917,cmpcand_05324460417da181,97a08729d29481c3d20f4a71b88ec5002d0bf200fdfb79dfcd5b3d3d2b7c6d59,bd5865691f6d6df07f752eea049fb32ef8907730d5449f6c240d6081cc8acaef,467,493a8c4b-3b61-511b-9d08-555347344dec,C00061077,2511-97-9,(10Z)-10-Hexadecenoic acid,(10Z)-10-Hexadecenoic acid,10z10hexadecenoic_acid,2511-97-9,2511979,C16H30O2,c16h30o2,ready,,5282746,,HZJHNXIAYMADBX-SREVYHEPSA-N,,conflict,0.9900
cmpcandm_298951ab8e1f2730,cmpcand_e2a421ab7d546bb9,bb87b98485c57c202d6fb01249c99f60e380fe0cba385ca9b8a08a3dc3c0c001,4e080630aaf01fd3831a4e5540d1f87f2a89b38a4c268e0fc02310b6c9c6b36f,91,f3c4a5dd-8030-5798-b24d-9f1c41a9d151,C00054641,25122-87-6,Camelliagenin D,Camelliagenin D,camelliagenin_d,25122-87-6,25122876,C30H48O6,c30h48o6,ready,,12302289,,PADNECYMNLPKRN-JAGYOTNFSA-N,,conflict,0.9900
cmpcandm_f76d3a909b791e21,cmpcand_110db1fef24df6ca,83d5c3f1125a9a20c4c08f720272414b87021e3b735ecbb643b2d490c4783f92,2974ab4b64247357080a2db7a40801c3380ea9fbee023d33f5c8205ae7611f6f,475,17a85e11-bc48-5804-8ade-253f4ed45c96,C00025235,25127-29-1,(-)-Crebanine,(-)-Crebanine,crebanine,25127-29-1,25127291,C20H21NO4,c20h21no4,ready,,,CHEMBL604339,UVDQDNQWGQFIAO-UHFFFAOYSA-N,COc1ccc2c(c1OC)CC1c3c(cc4c(c3-2)OCO4)CCN1C,conflict,0.9900
cmpcandm_04b90d73a7eac6df,cmpcand_da32f811d7a62f42,ca906673946d927d94a88809fe0fce4aaf5f88721348a9bf14dc75c3248a9f83,e6b7c59d1a867d3d05721626de422ea1ccf1e2f1a7a8242984a9ffb5f683d657,44,d1033b03-538e-5d47-90cd-78bf85e65b59,C00029997,25152-83-4,"2-trans, 4-cis-Decadienal","2-trans, 4-cis-Decadienal",2trans_4cisdecadienal,25152-83-4,25152834,C10H16O,c10h16o,ready,,6427087,,JZQKTMZYLHNFPL-NMMTYZSQSA-N,,conflict,0.9900
cmpcandm_2b29db7233f4536b,cmpcand_b18d0a7c9c5e8c2f,57b919075e12496c973d59712aa88f9f27974c22025aac9d7250a93e70f57e22,d61387c09f438b2773f6078ac32518181688bb1ca5db1a241f14cb19fe60cec7,444,0d5f6e9d-7447-5837-a4f1-44e4eb507a22,C00029341,25152-84-5,"(2E,4E)-Deca-2,4-dienal","(2E,4E)-Deca-2,4-dienal",2e4edeca24dienal,25152-84-5,25152845,C10H16O,c10h16o,ready,,,CHEMBL443949,JZQKTMZYLHNFPL-BLHCBFLLSA-N,CCCCC/C=C/C=C/C=O,conflict,0.9900
cmpcandm_7a472e25c8fe39b8,cmpcand_b18d0a7c9c5e8c2f,85e4974a6e43ecb4241f4c40216080cf873aa39191d7bc039093340e2182bbb0,f1fc219417adfe211676be69e6a69c8bba4f56b7e94dfccc8e0614156b1b20eb,125,4e8f99ab-f088-5520-b1bb-41309509d188,C00029341,25152-84-5,"(2E,4E)-Deca-2,4-dienal","(2E,4E)-Deca-2,4-dienal",2e4edeca24dienal,25152-84-5,25152845,C10H16O,c10h16o,ready,,,CHEMBL443949,JZQKTMZYLHNFPL-BLHCBFLLSA-N,CCCCC/C=C/C=C/C=O,conflict,0.9900
cmpcandm_49119873d5940371,cmpcand_b18d0a7c9c5e8c2f,87952c94fe235f4389c05b24da65da7b48b4a2e12ef84e9660212d96e9db129d,47bc9660ba49f7765a8df0796fc4be5d0bf9a73e3c3ea7a46281870d2801b28b,463,e0eebf3a-d8a8-5f9e-83f0-e1ce7c13d71a,C00029341,25152-84-5,"(2E,4E)-Deca-2,4-dienal","(2E,4E)-Deca-2,4-dienal",2e4edeca24dienal,25152-84-5,25152845,C10H16O,c10h16o,ready,,,CHEMBL443949,JZQKTMZYLHNFPL-BLHCBFLLSA-N,CCCCC/C=C/C=C/C=O,conflict,0.9900
